pfID,consolidated_label,original_text,start_time,end_time,duration_ms,padded,probability
HUN_WORD_2028,Word,megoldást,2212.88,2214.68,2000,True,0.999
HUN_WORD_2029,Word,találtak,2214.68,2215.18,700,True,0.9999
HUN_WORD_2030,Word,arra,2215.18,2215.66,680,True,1.0
HUN_WORD_2031,Word,hogy,2215.68,2216.68,1200,True,1.0
HUN_WORD_2032,Word,hogyan,2216.87,2217.25,580,True,0.9998
HUN_WORD_2033,Word,lehet,2217.25,2217.61,560,True,1.0
HUN_WORD_2034,Word,lehallgatni,2217.61,2218.37,960,True,0.9959
HUN_WORD_2035,Word,embereket,2218.37,2218.91,740,True,1.0
HUN_WORD_2036,Word,nem,2219.58,2220.36,980,True,0.998
HUN_WORD_2037,Word,attak,2220.36,2220.98,820,True,0.7644
HUN_WORD_2038,Word,igazából,2220.98,2221.56,780,True,0.9552
HUN_WORD_2039,Word,ez,2221.56,2221.7,340,True,0.9595
HUN_WORD_2040,Word,csak,2221.7,2222.04,540,True,0.9907
HUN_WORD_2041,Word,megfigyelés,2222.04,2222.92,1080,True,0.9965
HUN_WORD_2042,Word,tehát,2222.96,2223.18,420,True,0.8428
HUN_WORD_2043,Word,még,2223.18,2223.42,440,True,0.8066
HUN_WORD_2044,Word,nem,2223.42,2223.58,360,True,0.9922
HUN_WORD_2045,Word,tud,2223.58,2224.22,840,True,0.9326
HUN_WORD_2046,Word,ezzel,2224.22,2225.22,1200,True,0.8086
HUN_WORD_2047,Word,keresztül,2225.22,2225.8,780,True,0.9935
HUN_WORD_2048,Word,megtámadni,2225.8,2226.54,940,True,0.8795
HUN_WORD_2049,Word,egy,2226.54,2226.64,300,True,0.9956
HUN_WORD_2050,Word,gépet,2226.64,2227.08,640,True,0.99
HUN_WORD_2051,Word,sőt,2227.24,2227.56,520,True,0.9971
HUN_WORD_2052,Word,meg,2227.56,2228.0,640,True,0.1915
HUN_WORD_2053,Word,kell,2228.0,2228.18,380,True,0.9976
HUN_WORD_2054,Word,támadni,2228.18,2228.58,600,True,0.9801
HUN_WORD_2055,Word,előtt,2228.58,2228.78,400,True,0.916
HUN_WORD_2056,Word,a,2228.78,2228.88,300,True,0.9824
HUN_WORD_2057,Word,gépet,2228.88,2229.14,460,True,0.9834
HUN_WORD_2058,Word,feltelepíteni,2229.24,2230.04,1000,True,0.889
HUN_WORD_2059,Word,a,2230.04,2230.1,260,True,0.9888
HUN_WORD_2060,Word,programot,2230.1,2230.54,640,True,0.9944
HUN_WORD_2061,Word,és,2230.54,2230.68,340,True,0.6636
HUN_WORD_2062,Word,reménykedni,2230.68,2231.24,760,True,0.9895
HUN_WORD_2063,Word,hogy,2231.32,2231.48,360,True,0.9966
HUN_WORD_2064,Word,lesz,2231.48,2232.24,960,True,0.9939
HUN_WORD_2065,Word,elég,2232.24,2232.44,400,True,0.9951
HUN_WORD_2066,Word,kapacitása,2232.44,2233.2,960,True,0.9909
HUN_WORD_2067,Word,hogy,2233.2,2233.3,300,True,0.8979
HUN_WORD_2068,Word,elvégezze,2233.3,2234.9,1800,True,0.956
HUN_WORD_2069,Word,a,2234.9,2235.0,300,True,0.998
HUN_WORD_2070,Word,komplex,2235.0,2235.34,540,True,0.9968
HUN_WORD_2071,Word,számításokat,2235.34,2235.92,780,True,0.8617
HUN_WORD_2072,Word,mi,2235.94,2236.6,860,True,0.2642
HUN_WORD_2073,Word,szerint,2236.6,2237.2,800,True,0.9993
HUN_WORD_2074,Word,a,2237.2,2237.78,780,True,0.9971
HUN_WORD_2075,Word,nagy,2237.78,2238.6,1020,True,0.9995
HUN_WORD_2076,Word,felbontású,2238.6,2239.82,1420,True,0.9941
HUN_WORD_2077,Word,egerek,2239.82,2240.34,720,True,0.9902
HUN_WORD_2078,Word,rezgései,2240.34,2241.98,1840,True,0.9941
HUN_WORD_2079,Word,visszafejthetőek,2241.98,2243.62,1840,True,0.9976
HUN_WORD_2080,Word,hangrezgésekké,2243.62,2244.88,1460,True,0.9955
HUN_WORD_2081,Word,és,2244.98,2245.96,1180,True,0.7593
HUN_WORD_2082,Word,ezen,2246.44,2246.84,600,True,0.9968
HUN_WORD_2083,Word,keresztül,2246.84,2247.42,780,True,0.9998
HUN_WORD_2084,Word,gyakorlatilag,2247.87,2249.57,1900,True,0.9925
HUN_WORD_2085,Word,egy,2249.57,2249.79,420,True,0.9409
HUN_WORD_2086,Word,azt,2249.79,2250.87,1280,True,0.7681
HUN_WORD_2087,Word,hiszem,2250.87,2251.15,480,True,0.9983
HUN_WORD_2088,Word,80,2251.15,2251.39,440,True,0.9546
HUN_WORD_2089,Word,%,2251.39,2251.91,720,True,0.6753
HUN_WORD_2090,Word,-os,2251.91,2252.51,800,True,0.9961
HUN_WORD_2091,Word,minőségben,2252.51,2255.17,2860,True,0.997
HUN_WORD_2092,Word,képesek,2255.17,2256.73,1760,True,0.9968
HUN_WORD_2093,Word,hangrögzítést,2257.72,2264.52,7000,True,0.9124
HUN_WORD_2094,Word,végezni,2264.52,2265.22,900,True,0.9998
HUN_WORD_2095,Word,ez,2265.22,2266.14,1120,True,0.2725
HUN_WORD_2096,Word,ugye,2266.14,2267.14,1200,True,0.8906
HUN_WORD_2097,Word,a,2267.14,2267.36,420,True,0.9766
HUN_WORD_2098,Word,20,2267.36,2267.58,420,True,0.7202
HUN_WORD_2099,Word,000,2267.58,2267.96,580,True,0.7502
HUN_WORD_2100,Word,dp,2267.96,2268.3,540,True,0.6233
HUN_WORD_2101,Word,-is,2268.3,2268.46,360,True,0.5236
HUN_WORD_2102,Word,egereknél,2268.46,2269.2,940,True,0.9905
HUN_WORD_2103,Word,amik,2269.22,2271.0,1980,True,0.96
HUN_WORD_2104,Word,már,2271.61,2272.97,1560,True,0.9922
HUN_WORD_2105,Word,azért,2272.97,2273.27,500,True,0.9885
HUN_WORD_2106,Word,komolyabb,2273.27,2273.89,820,True,0.9818
HUN_WORD_2107,Word,játékegerek,2273.89,2275.75,2060,True,0.906
HUN_WORD_2108,Word,a,2275.75,2276.67,1120,True,0.6182
HUN_WORD_2109,Word,napság,2276.89,2277.39,700,True,0.9951
HUN_WORD_2110,Word,és,2277.55,2277.73,380,True,0.8335
HUN_WORD_2111,Word,azokból,2277.73,2278.63,1100,True,0.9617
HUN_WORD_2112,Word,is,2278.63,2278.79,360,True,0.9946
HUN_WORD_2113,Word,ha,2278.83,2278.93,300,True,0.9927
HUN_WORD_2114,Word,jól,2278.93,2279.15,420,True,0.9958
HUN_WORD_2115,Word,sejtem,2279.15,2280.03,1080,True,0.9775
HUN_WORD_2116,Word,kifejezetten,2280.07,2281.05,1180,True,0.9985
HUN_WORD_2117,Word,a,2281.05,2281.41,560,True,0.9956
HUN_WORD_2118,Word,dróton,2281.41,2283.29,2080,True,0.9512
HUN_WORD_2119,Word,kapcsolódó,2283.29,2284.09,1000,True,0.9995
HUN_WORD_2120,Word,verziókon,2284.09,2285.61,1720,True,0.9982
HUN_WORD_2121,Word,működik,2285.61,2287.25,1840,True,0.9991
HUN_WORD_2122,Word,hogy,2287.33,2288.07,940,True,0.9971
HUN_WORD_2123,Word,a,2288.07,2289.09,1220,True,0.9976
HUN_WORD_2124,Word,mikrorezgéseket,2289.54,2290.54,1200,True,0.9491
HUN_WORD_2125,Word,is,2290.54,2290.8,460,True,0.9995
HUN_WORD_2126,Word,tudják,2290.8,2291.2,600,True,1.0
HUN_WORD_2127,Word,rögzíteni,2291.2,2291.86,860,True,0.9997
HUN_WORD_2128,Word,vele,2291.86,2292.1,440,True,0.999
HUN_WORD_2129,Word,bocsánat,2295.3,2296.1,1000,True,0.8493
HUN_WORD_2130,Word,60,2296.12,2296.38,460,True,0.9907
HUN_WORD_2131,Word,%,2296.38,2296.88,700,True,0.8916
HUN_WORD_2132,Word,-a,2296.88,2297.18,500,True,0.908
HUN_WORD_2133,Word,a,2297.22,2297.74,720,True,0.554
HUN_WORD_2134,Word,a,2300.37,2300.57,400,True,0.0397
HUN_WORD_2135,Word,hangoknak,2300.57,2301.09,720,True,0.6466
HUN_WORD_2136,Word,optimális,2301.09,2303.17,2280,True,0.8371
HUN_WORD_2137,Word,környezetben,2303.88,2305.54,1860,True,0.9758
HUN_WORD_2138,Word,rögzíthető,2305.54,2306.5,1160,True,0.995
HUN_WORD_2139,Word,gondolom,2306.7,2307.36,860,True,0.9473
HUN_WORD_2140,Word,az,2307.36,2307.44,280,True,0.7051
HUN_WORD_2141,Word,optimális,2307.44,2307.86,620,True,0.9924
HUN_WORD_2142,Word,környezet,2307.86,2308.24,580,True,0.9941
HUN_WORD_2143,Word,az,2308.24,2308.4,360,True,0.4685
HUN_WORD_2144,Word,nem,2308.4,2308.56,360,True,0.9927
HUN_WORD_2145,Word,az,2308.56,2308.7,340,True,0.9883
HUN_WORD_2146,Word,amikor,2308.78,2308.96,380,True,0.9959
HUN_WORD_2147,Word,rajta,2308.96,2309.3,540,True,0.9719
HUN_WORD_2148,Word,van,2309.3,2309.4,300,True,0.9873
HUN_WORD_2149,Word,a,2309.4,2309.5,300,True,0.9937
HUN_WORD_2150,Word,keze,2309.5,2309.84,540,True,0.988
HUN_WORD_2151,Word,és,2309.84,2309.98,340,True,0.6738
HUN_WORD_2152,Word,egyébként,2309.98,2310.62,840,True,0.9783
HUN_WORD_2153,Word,kvatténygat,2310.62,2311.92,1500,True,0.6232
HUN_WORD_2154,Word,valamelyik,2311.92,2312.46,740,True,0.9648
HUN_WORD_2155,Word,játékban,2312.46,2313.42,1160,True,0.9771
HUN_WORD_2156,Word,és,2313.42,2313.58,360,True,0.8672
HUN_WORD_2157,Word,húzogatja,2313.58,2314.14,760,True,0.9647
HUN_WORD_2158,Word,balra,2314.14,2314.44,500,True,0.9934
HUN_WORD_2159,Word,-jobbra,2314.44,2314.76,520,True,0.8366
HUN_WORD_2160,Word,hanem,2314.84,2315.22,580,True,0.7677
HUN_WORD_2161,Word,de,2323.15,2323.48,530,True,0.6265
HUN_WORD_2162,Word,mindegy,2323.48,2323.9,620,True,0.9995
HUN_WORD_2163,Word,mert,2323.9,2324.02,320,True,0.9985
HUN_WORD_2164,Word,azt,2324.02,2324.14,320,True,0.918
HUN_WORD_2165,Word,úgyis,2324.14,2324.42,480,True,0.9618
HUN_WORD_2166,Word,streame,2324.42,2324.78,560,True,0.6703
HUN_WORD_2167,Word,-e,2324.78,2324.88,300,True,0.4536
HUN_WORD_2168,Word,lett,2324.88,2325.0,320,True,0.9546
HUN_WORD_2169,Word,tehát,2325.14,2325.32,380,True,0.9775
HUN_WORD_2170,Word,ezt,2325.32,2325.68,560,True,0.8149
HUN_WORD_2171,Word,na,2327.29,2327.95,860,True,0.9102
HUN_WORD_2172,Word,tehát,2331.89,2332.19,500,True,0.9932
HUN_WORD_2173,Word,ez,2332.19,2332.35,360,True,0.9985
HUN_WORD_2174,Word,volt,2332.35,2332.69,540,True,0.999
HUN_WORD_2175,Word,az,2332.69,2332.91,420,True,0.9951
HUN_WORD_2176,Word,egyik,2332.91,2333.21,500,True,0.9995
HUN_WORD_2177,Word,ilyen,2333.21,2333.57,560,True,0.9993
HUN_WORD_2178,Word,érdekesebb,2333.57,2334.97,1600,True,0.9983
HUN_WORD_2179,Word,támadási,2334.97,2335.69,920,True,0.9969
HUN_WORD_2180,Word,vektor,2335.69,2336.27,780,True,0.9954
HUN_WORD_2181,Word,amit,2336.41,2336.59,380,True,0.9993
HUN_WORD_2182,Word,mostanában,2336.59,2337.15,760,True,0.9994
HUN_WORD_2183,Word,láttam,2337.15,2337.77,820,True,0.9959
HUN_WORD_2184,Word,ezért,2344.54,2345.2,860,True,0.9106
HUN_WORD_2185,Word,van,2345.2,2345.38,380,True,0.8779
HUN_WORD_2186,Word,a,2345.38,2345.48,300,True,0.4211
HUN_WORD_2187,Word,szín,2345.48,2345.84,560,True,0.8332
HUN_WORD_2188,Word,ezért,2347.28,2348.38,1300,True,0.9333
HUN_WORD_2189,Word,ne,2348.38,2348.5,320,True,0.9966
HUN_WORD_2190,Word,vegyél,2348.5,2348.92,620,True,0.999
HUN_WORD_2191,Word,drága,2348.92,2349.66,940,True,0.9562
HUN_WORD_2192,Word,perifériát,2349.66,2350.38,920,True,0.8564
HUN_WORD_2193,Word,mert,2350.4,2350.88,680,True,0.5121
HUN_WORD_2194,Word,azoknak,2351.72,2352.84,1320,True,0.9852
HUN_WORD_2195,Word,mindenféle,2352.84,2353.38,740,True,0.9991
HUN_WORD_2196,Word,problémái,2353.38,2354.0,820,True,0.8478
HUN_WORD_2197,Word,vannak,2354.0,2354.4,600,True,0.9992
HUN_WORD_2198,Word,az,2378.44,2379.12,880,True,0.9897
HUN_WORD_2199,Word,egér,2379.12,2379.46,540,True,0.989
HUN_WORD_2200,Word,is,2379.46,2379.62,360,True,0.9976
HUN_WORD_2201,Word,nem,2379.7,2379.82,320,True,0.9956
HUN_WORD_2202,Word,egyébként,2384.47,2385.19,920,True,0.9985
HUN_WORD_2203,Word,nem,2385.26,2385.98,920,True,0.979
HUN_WORD_2204,Word,kell,2385.98,2386.22,440,True,0.9995
HUN_WORD_2205,Word,felállítanod,2386.22,2387.0,980,True,0.9714
HUN_WORD_2206,Word,a,2387.0,2387.12,320,True,0.9985
HUN_WORD_2207,Word,felbontást,2387.12,2388.84,1920,True,0.9952
HUN_WORD_2208,Word,mert,2388.96,2389.04,280,True,0.9988
HUN_WORD_2209,Word,a,2389.04,2389.14,300,True,0.9976
HUN_WORD_2210,Word,felbontás,2389.14,2389.62,680,True,0.9958
HUN_WORD_2211,Word,az,2389.62,2389.72,300,True,0.9927
HUN_WORD_2212,Word,alapból,2389.72,2390.18,660,True,0.9847
HUN_WORD_2213,Word,fölállhat,2390.18,2391.32,1340,True,0.9416
HUN_WORD_2214,Word,tehát,2391.52,2391.62,300,True,0.9601
HUN_WORD_2215,Word,hogy,2391.62,2391.82,400,True,0.9956
HUN_WORD_2216,Word,az,2391.82,2391.98,360,True,0.9917
HUN_WORD_2217,Word,hogy,2393.2,2393.34,340,True,0.9966
HUN_WORD_2218,Word,milyen,2393.34,2393.7,560,True,0.9998
HUN_WORD_2219,Word,felbontást,2393.7,2394.54,1040,True,0.9978
HUN_WORD_2220,Word,milyen,2394.97,2395.79,1020,True,0.9993
HUN_WORD_2221,Word,gyorsítást,2395.79,2396.39,800,True,0.9998
HUN_WORD_2222,Word,használ,2396.39,2396.89,700,True,0.9997
HUN_WORD_2223,Word,az,2396.89,2397.15,460,True,0.999
HUN_WORD_2224,Word,egér,2397.15,2397.55,600,True,1.0
HUN_WORD_2225,Word,és,2397.65,2398.19,740,True,0.9995
HUN_WORD_2226,Word,hogy,2398.19,2398.27,280,True,0.9956
HUN_WORD_2227,Word,milyen,2398.27,2398.53,460,True,1.0
HUN_WORD_2228,Word,felbontással,2398.53,2399.21,880,True,0.9468
HUN_WORD_2229,Word,érzékel,2399.21,2399.69,680,True,0.9756
HUN_WORD_2230,Word,az,2399.69,2399.83,340,True,0.9697
HUN_WORD_2231,Word,érzékelő,2399.83,2400.49,860,True,0.9869
HUN_WORD_2232,Word,azt,2400.49,2400.61,320,True,0.7427
HUN_WORD_2233,Word,azért,2400.61,2401.33,920,True,0.9993
HUN_WORD_2234,Word,el,2401.33,2401.47,340,True,0.9971
HUN_WORD_2235,Word,lehet,2401.47,2401.71,440,True,1.0
HUN_WORD_2236,Word,választani,2401.71,2402.39,880,True,0.9996
HUN_WORD_2237,Word,a,2402.78,2403.5,920,True,0.9761
HUN_WORD_2238,Word,moderneken,2403.5,2404.12,820,True,0.8778
HUN_WORD_2239,Word,igen,2425.52,2426.24,920,True,0.9963
HUN_WORD_2240,Word,és,2426.34,2426.52,380,True,1.0
HUN_WORD_2241,Word,ehhez,2426.52,2427.12,800,True,0.9982
HUN_WORD_2242,Word,egy,2427.12,2427.24,320,True,0.9961
HUN_WORD_2243,Word,viszonylag,2427.24,2427.72,680,True,0.9945
HUN_WORD_2244,Word,magas,2427.72,2428.38,860,True,0.6994
HUN_WORD_2245,Word,igazából,2428.38,2429.76,1580,True,0.7695
HUN_WORD_2246,Word,nem,2429.76,2429.9,340,True,0.9917
HUN_WORD_2247,Word,is,2429.9,2430.0,300,True,0.9976
HUN_WORD_2248,Word,a,2430.0,2430.12,320,True,0.9951
HUN_WORD_2249,Word,felbontás,2430.12,2431.78,1860,True,0.9885
HUN_WORD_2250,Word,az,2431.78,2431.96,380,True,0.1344
HUN_WORD_2251,Word,számít,2431.96,2432.34,580,True,0.9875
HUN_WORD_2252,Word,hanem,2432.34,2432.58,440,True,0.9988
HUN_WORD_2253,Word,a,2432.58,2432.84,460,True,0.9971
HUN_WORD_2254,Word,sampling,2432.84,2433.68,1040,True,0.8813
HUN_WORD_2255,Word,rétje,2433.68,2434.26,780,True,0.9535
HUN_WORD_2256,Word,hogyha,2434.58,2435.34,960,True,0.8498
HUN_WORD_2257,Word,elég,2435.34,2436.0,860,True,0.9985
HUN_WORD_2258,Word,gyakran,2436.0,2436.38,580,True,0.9985
HUN_WORD_2259,Word,olvassa,2436.38,2437.4,1220,True,0.9829
HUN_WORD_2260,Word,vissza,2437.4,2437.94,740,True,0.9963
HUN_WORD_2261,Word,a,2437.94,2438.0,260,True,0.9922
HUN_WORD_2262,Word,mozgást,2438.0,2438.48,680,True,0.9991
HUN_WORD_2263,Word,akkor,2438.6,2438.86,460,True,0.9985
HUN_WORD_2264,Word,tudod,2438.86,2439.64,980,True,0.9973
HUN_WORD_2265,Word,gyakorlatilag,2441.53,2442.91,1580,True,0.9953
HUN_WORD_2266,Word,azokat,2442.91,2443.25,540,True,0.8797
HUN_WORD_2267,Word,az,2443.25,2443.55,500,True,0.9863
HUN_WORD_2268,Word,impulzusokat,2444.12,2445.96,2040,True,0.916
HUN_WORD_2269,Word,és,2445.96,2446.1,340,True,0.9517
HUN_WORD_2270,Word,impulzus,2446.1,2446.56,660,True,0.9756
HUN_WORD_2271,Word,változásokat,2446.56,2447.4,1040,True,0.9265
HUN_WORD_2272,Word,átalakítani,2447.4,2448.22,1020,True,0.9964
HUN_WORD_2273,Word,hangá,2448.22,2449.72,1700,True,0.9377
HUN_WORD_2274,Word,na,2454.39,2455.15,960,True,0.8667
HUN_WORD_2275,Word,de,2455.17,2455.59,620,True,0.5366
HUN_WORD_2276,Word,ha,2456.75,2457.51,960,True,0.8726
HUN_WORD_2277,Word,már,2457.51,2457.83,520,True,0.9995
HUN_WORD_2278,Word,egér,2457.83,2458.79,1160,True,0.9917
HUN_WORD_2279,Word,és,2458.87,2458.99,320,True,0.9893
HUN_WORD_2280,Word,akkor,2458.99,2459.29,500,True,0.9849
HUN_WORD_2281,Word,annak,2459.29,2459.87,780,True,0.6083
HUN_WORD_2282,Word,van,2459.87,2460.03,360,True,0.9985
HUN_WORD_2283,Word,egy,2460.03,2460.19,360,True,0.999
HUN_WORD_2284,Word,jófajta,2460.19,2460.71,720,True,0.9791
HUN_WORD_2285,Word,egér,2460.71,2461.03,520,True,0.9988
HUN_WORD_2286,Word,kurzora,2461.03,2461.53,700,True,0.4175
HUN_WORD_2287,Word,szeretném,2461.53,2462.91,1580,True,0.8211
HUN_WORD_2288,Word,megosztani,2462.91,2463.51,800,True,0.999
HUN_WORD_2289,Word,veled,2463.51,2463.93,620,True,0.9854
HUN_WORD_2290,Word,a,2463.93,2464.11,380,True,0.9727
HUN_WORD_2291,Word,microsoft,2464.11,2464.45,540,True,0.9595
HUN_WORD_2292,Word,egyik,2464.45,2465.75,1500,True,0.9688
HUN_WORD_2293,Word,legújabb,2465.75,2466.91,1360,True,0.9963
HUN_WORD_2294,Word,vívmányát,2466.91,2467.61,900,True,0.912
HUN_WORD_2295,Word,képzeld,2472.1,2472.98,1080,True,0.9335
HUN_WORD_2296,Word,el,2472.98,2473.2,420,True,0.9976
HUN_WORD_2297,Word,a,2473.32,2473.94,820,True,0.9141
HUN_WORD_2298,Word,microsoft,2473.94,2474.9,1160,True,0.9878
HUN_WORD_2299,Word,végre,2474.9,2475.54,840,True,0.9976
HUN_WORD_2300,Word,eljutott,2475.54,2476.22,880,True,0.9977
HUN_WORD_2301,Word,odáig,2476.22,2476.66,640,True,0.9878
HUN_WORD_2302,Word,hogy,2476.68,2476.96,480,True,0.9985
HUN_WORD_2303,Word,kiadja,2476.96,2477.84,1080,True,0.986
HUN_WORD_2304,Word,a,2477.84,2478.32,680,True,0.9966
HUN_WORD_2305,Word,saját,2478.32,2479.04,920,True,0.9989
HUN_WORD_2306,Word,személyre,2479.04,2479.8,960,True,0.9729
HUN_WORD_2307,Word,szabott,2479.8,2480.32,720,True,0.9953
HUN_WORD_2308,Word,crocs,2480.89,2482.07,1380,True,0.9304
HUN_WORD_2309,Word,papucsát,2482.07,2483.17,1300,True,0.9783
HUN_WORD_2310,Word,igen,2483.29,2483.51,420,True,0.9402
HUN_WORD_2311,Word,tehát,2483.61,2483.85,440,True,0.7837
HUN_WORD_2312,Word,hogy,2483.85,2483.95,300,True,0.96
HUN_WORD_2313,Word,nem,2483.95,2484.07,320,True,0.9971
HUN_WORD_2314,Word,akármilyen,2484.07,2485.01,1140,True,0.997
HUN_WORD_2315,Word,papucsát,2485.01,2485.77,960,True,0.9983
HUN_WORD_2316,Word,nem,2485.93,2486.81,1080,True,0.9824
HUN_WORD_2317,Word,egy,2486.81,2486.97,360,True,0.9985
HUN_WORD_2318,Word,papucs,2486.97,2487.33,560,True,0.9564
HUN_WORD_2319,Word,állatka,2487.33,2487.89,760,True,0.8409
HUN_WORD_2320,Word,vagy,2487.97,2488.45,680,True,0.863
HUN_WORD_2321,Word,rakhatsz,2491.18,2492.06,1080,True,0.905
HUN_WORD_2322,Word,rá,2492.06,2492.2,340,True,0.9993
HUN_WORD_2323,Word,klippit,2492.2,2492.64,640,True,0.7849
HUN_WORD_2324,Word,tehát,2492.76,2492.9,340,True,0.9929
HUN_WORD_2325,Word,ez,2492.9,2493.06,360,True,0.9756
HUN_WORD_2326,Word,egy,2493.06,2493.22,360,True,0.998
HUN_WORD_2327,Word,testre,2493.22,2493.82,800,True,0.9905
HUN_WORD_2328,Word,szabható,2493.82,2494.54,920,True,0.9929
HUN_WORD_2329,Word,hiszen,2494.58,2494.96,580,True,0.9988
HUN_WORD_2330,Word,microsoft,2494.96,2496.08,1320,True,0.5017
HUN_WORD_2331,Word,a,2496.08,2496.66,780,True,0.0101
HUN_WORD_2332,Word,testre,2496.66,2497.8,1340,True,0.8938
HUN_WORD_2333,Word,szabhatóság,2497.8,2498.56,960,True,0.9726
HUN_WORD_2334,Word,bajnokai,2498.56,2499.2,840,True,0.9968
HUN_WORD_2335,Word,egy,2500.46,2501.14,880,True,0.9961
HUN_WORD_2336,Word,olyan,2501.14,2502.04,1100,True,1.0
HUN_WORD_2337,Word,crocs,2502.04,2502.8,960,True,0.608
HUN_WORD_2338,Word,ami,2503.0,2503.22,420,True,0.9995
HUN_WORD_2339,Word,alapvetően,2503.54,2505.58,2240,True,0.9999
HUN_WORD_2340,Word,az,2505.58,2506.3,920,True,1.0
HUN_WORD_2341,Word,eredeti,2506.3,2507.2,1100,True,0.9998
HUN_WORD_2342,Word,xp,2507.2,2507.68,680,True,0.9917
HUN_WORD_2343,Word,-ben,2507.68,2508.0,520,True,1.0
HUN_WORD_2344,Word,debütált,2508.0,2508.94,1140,True,0.9938
HUN_WORD_2345,Word,hogy,2509.06,2510.28,1420,True,0.9961
HUN_WORD_2346,Word,hívják,2510.99,2511.41,620,True,0.9999
HUN_WORD_2347,Word,bliss,2511.43,2511.71,480,True,0.9102
HUN_WORD_2348,Word,nevű,2511.71,2512.45,940,True,0.9966
HUN_WORD_2349,Word,áldás,2513.0,2514.6,1800,True,0.6616
HUN_WORD_2350,Word,nevű,2514.6,2515.08,680,True,0.9998
HUN_WORD_2351,Word,csodálatos,2515.22,2517.18,2160,True,0.9998
HUN_WORD_2352,Word,zöld,2517.4,2518.58,1380,True,0.9997
HUN_WORD_2353,Word,dombokat,2518.58,2519.28,900,True,0.9674
HUN_WORD_2354,Word,ábrázoló,2519.28,2520.14,1060,True,0.9989
HUN_WORD_2355,Word,kék,2520.18,2520.82,840,True,0.9983
HUN_WORD_2356,Word,apró,2520.82,2522.38,1760,True,0.9153
HUN_WORD_2357,Word,felhőket,2522.38,2523.04,860,True,0.976
HUN_WORD_2358,Word,tartalmazó,2523.04,2524.0,1160,True,0.9998
HUN_WORD_2359,Word,egér,2524.0,2524.36,560,True,0.0206
HUN_WORD_2360,Word,vagy,2524.44,2524.6,360,True,0.959
HUN_WORD_2361,Word,apró,2524.6,2526.46,2060,True,0.9978
HUN_WORD_2362,Word,felhők,2526.46,2527.1,840,True,0.99
HUN_WORD_2363,Word,úsznak,2527.9,2528.6,900,True,0.8334
HUN_WORD_2364,Word,át,2528.6,2528.9,500,True,0.9966
HUN_WORD_2365,Word,az,2528.9,2529.0,300,True,0.9888
HUN_WORD_2366,Word,égen,2529.0,2529.38,580,True,0.969
HUN_WORD_2367,Word,na,2529.42,2529.6,380,True,0.5215
HUN_WORD_2368,Word,az,2529.6,2529.86,460,True,0.9995
HUN_WORD_2369,Word,a,2529.86,2530.2,540,True,0.9956
HUN_WORD_2370,Word,úgymond,2531.44,2531.78,540,True,0.7916
HUN_WORD_2371,Word,a,2531.78,2531.92,340,True,0.999
HUN_WORD_2372,Word,papucsnak,2531.92,2532.44,720,True,0.9875
HUN_WORD_2373,Word,alul,2532.64,2532.96,520,True,0.9958
HUN_WORD_2374,Word,zöld,2532.96,2533.34,580,True,0.9967
HUN_WORD_2375,Word,felül,2533.34,2533.58,440,True,0.998
HUN_WORD_2376,Word,kék,2533.58,2533.94,560,True,0.998
HUN_WORD_2377,Word,nyilván,2533.94,2534.3,560,True,0.9904
HUN_WORD_2378,Word,nem,2534.3,2534.56,460,True,0.9941
HUN_WORD_2379,Word,fejjel,2534.56,2534.88,520,True,0.8087
HUN_WORD_2380,Word,lefele,2534.88,2535.32,640,True,0.9862
HUN_WORD_2381,Word,nem,2535.59,2535.94,550,True,0.999
HUN_WORD_2382,Word,ausztrál,2535.94,2536.4,660,True,0.8626
HUN_WORD_2383,Word,dombokat,2538.89,2539.59,900,True,0.9639
HUN_WORD_2384,Word,idéző,2539.59,2540.09,700,True,0.9959
HUN_WORD_2385,Word,zöld,2540.09,2540.61,720,True,0.9984
HUN_WORD_2386,Word,igen,2540.61,2540.81,400,True,0.9995
HUN_WORD_2387,Word,a,2543.98,2544.68,900,True,0.9761
HUN_WORD_2388,Word,leírás,2544.68,2545.14,660,True,0.9997
HUN_WORD_2389,Word,igen,2545.3,2545.48,380,True,0.9995
HUN_WORD_2390,Word,ez,2545.74,2546.32,780,True,0.3142
HUN_WORD_2391,Word,a,2546.32,2546.84,720,True,0.9941
HUN_WORD_2392,Word,marketingesek,2546.84,2547.72,1080,True,0.9969
HUN_WORD_2393,Word,ezt,2547.72,2547.9,380,True,0.9814
HUN_WORD_2394,Word,így,2547.9,2548.1,400,True,0.9995
HUN_WORD_2395,Word,határozták,2548.1,2549.06,1160,True,0.9956
HUN_WORD_2396,Word,meg,2549.06,2549.26,400,True,0.999
HUN_WORD_2397,Word,és,2550.55,2551.25,900,True,0.9951
HUN_WORD_2398,Word,erre,2551.25,2551.69,640,True,0.9995
HUN_WORD_2399,Word,lehet,2551.69,2552.05,560,True,1.0
HUN_WORD_2400,Word,rárakni,2552.05,2552.65,800,True,0.9965
HUN_WORD_2401,Word,a,2552.65,2552.77,320,True,0.9995
HUN_WORD_2402,Word,crocs,2552.77,2553.03,460,True,0.8303
HUN_WORD_2403,Word,hagyományainak,2553.03,2553.99,1160,True,0.954
HUN_WORD_2404,Word,megfelelően,2553.99,2555.45,1660,True,0.9998
HUN_WORD_2405,Word,a,2555.45,2555.65,400,True,0.9814
